BrandNo,CampaignNo,CampStartDay,CampEndDay,CampBudget,AdGroupNo,AdExpense,AdStartDay,AdEndDay,E_impressions,impressions,E_clicks,clicks,E_views,views,ChannelGoodsNo,ChannelGoodsNm,ChannelNo,Level1Cd,Level2Cd,Level1CdNm,month,weeks,days,season,ratio,naver,facebook,instagram,gdn,kakao,youtube,etc,Target_purpose,Target_gender,Target_age_7_9,Target_age_10_14,Target_age_15_19,Target_age_20_24,Target_age_25_29,Target_age_30_34,Target_age_35_39,Target_age_40_44,Target_age_45_49,Target_age_50_54,Target_age_55_59,Target_age_60_64,Target_age_65_69,Target_age_70_74,Target_age_75_79,Ad_Material,AdvertiserNo,Advertiser_Naver_Yn,Advertiser_Facebook_Yn,Advertiser_Instragram_Yn,Advertiser_Google_Yn,Advertiser_Kakao_Yn,Advertiser_Youtube_Yn,Advertiser_Etc_Yn,Level1Cd_Naver_Ratio,Level1Cd_Facebook_Ratio,Level1Cd_Instagram_Ratio,Level1Cd_Google_Ratio,Level1Cd_Kakao_Ratio,Level1Cd_Youtube_Ratio,Level1Cd_Etc_Ratio
1784,4461,2021-02-26,2021-03-31,677349761,10641,123473940.0,2021-02-26,2021-03-31,11862024.0,11547647.0,118620.0,104247.0,0.0,0.0,105.0,Facebook_이미지형,30.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10441,6163330.0,2021-02-26,2021-02-28,192861667.0,194830150.0,192862.0,246806.0,0.0,0.0,108.0,GDN_이미지형,33.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10441,6163330.0,2021-02-26,2021-02-28,182322.0,2005926.0,53419.0,10023.0,0.0,0.0,108.0,GDN_이미지형,33.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10649,13100000.0,2021-03-01,2021-03-31,62381.0,71486.0,26200.0,34151.0,0.0,0.0,240.0,Naver_브랜드검색_PC_라이트형,13.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10650,21700000.0,2021-03-01,2021-03-31,565104.0,580296.0,180843.0,217318.0,0.0,0.0,241.0,Naver_브랜드검색_MO_라이트형,13.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10650,21700000.0,2021-03-01,2021-03-31,3532315.0,7467167.0,54395.0,41381.0,0.0,0.0,241.0,Naver_브랜드검색_MO_라이트형,13.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10441,6163330.0,2021-02-26,2021-02-28,29183920.0,18162470.0,81715.0,96201.0,0.0,0.0,108.0,GDN_이미지형,33.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1784,4461,2021-02-26,2021-03-31,677349761,10639,148975854.0,2021-03-19,2021-03-31,9085366.0,11706319.0,36341.0,37541.0,3725000.0,3015447.0,7.0,YouTube_인스트림,12.0,20000,29900,식품,2,5,33,Winter,"""[0.05, 0.18, 0, 0.13, 0.18, 0.39, 0.07]""",0.05,0.18,0.0,0.13,0.18,0.39,0.07,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1852,1,1,1,1,1,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1588,4462,2021-02-09,2021-02-28,16301080,10321,1212284.0,2021-02-09,2021-02-28,50000.0,,1500.0,,0.0,,222.0,시작팝업,96.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1588,4462,2021-02-09,2021-02-28,16301080,10323,1302802.0,2021-02-09,2021-02-28,12400.0,,124.0,,0.0,,396.0,카카오톡 채널 메세지,96.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1588,4462,2021-02-09,2021-02-28,16301080,10321,1212284.0,2021-02-09,2021-02-28,30000.0,,300.0,,0.0,,222.0,시작팝업,96.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1588,4462,2021-02-09,2021-02-28,16301080,10282,3401080.0,2021-02-09,2021-02-28,2000635.0,,4001.0,,0.0,,216.0,kakao_톡비즈보드,15.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1588,4462,2021-02-09,2021-02-28,16301080,10283,3500000.0,2021-02-09,2021-02-28,2333333.0,,7000.0,,0.0,,225.0,kakao_이미지배너,15.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1588,4462,2021-02-09,2021-02-28,16301080,10303,6400000.0,2021-02-09,2021-02-28,328205.0,,328.0,,98462.0,,7.0,YouTube_인스트림,12.0,200000,209900,교육 및 복지후생,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0.39, 0.18]""",0.0,0.0,0.0,0.0,0.42,0.39,0.18,1.0,2.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
2131,4463,2021-02-18,2021-03-11,33099173,10287,1652893.0,2021-02-18,2021-02-28,2754820.0,4073151.0,8264.0,51485.0,,,225.0,kakao_이미지배너,15.0,190000,199900,관공서 및 단체,2,3,21,Winter,"""[0, 0, 0, 0, 0.1, 0, 0.9]""",0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2189,0,0,0,0,1,0,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
2131,4463,2021-02-18,2021-03-11,33099173,10289,29793388.0,2021-02-18,2021-03-11,1986225.0,2134662.0,2979.0,6032.0,1291047.0,1669089.0,1.0,SMR_Clip,10.0,190000,199900,관공서 및 단체,2,3,21,Winter,"""[0, 0, 0, 0, 0.1, 0, 0.9]""",0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2189,0,0,0,0,1,0,1,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
1487,4464,2021-02-26,2021-02-28,400150,,,,,,,,,,,,,,190000,190500,관공서 및 단체,2,0,2,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,1,0,0,0,1,0,0,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
1994,4465,2021-02-01,2021-02-28,2846010,,,,,,,,,,,,,,160000,169900,유통,2,4,27,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2049,0,0,0,0,1,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1042,4466,2021-02-07,2021-02-22,79350000,10294,23000000.0,2021-02-20,2021-02-20,0.0,14079247.0,23375.0,38202.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,50000,50500,화장품 및 보건용품,2,2,15,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1,0,0,1,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1042,4466,2021-02-07,2021-02-22,79350000,10294,23000000.0,2021-02-20,2021-02-20,0.0,10633906.0,17425.0,25198.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,50000,50500,화장품 및 보건용품,2,2,15,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1,0,0,1,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1042,4466,2021-02-07,2021-02-22,79350000,10294,23000000.0,2021-02-20,2021-02-20,0.0,17872013.0,31662.0,50346.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,50000,50500,화장품 및 보건용품,2,2,15,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1,0,0,1,1,1,1,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
2166,4467,2021-02-09,2021-02-28,33372457,,,,,,,,,,,,,,130000,130500,가정용품,2,3,19,Winter,"""[0, 0, 0, 0, 0.42, 0, 0.58]""",0.0,0.0,0.0,0.0,0.42,0.0,0.58,1.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2231,1,0,0,0,1,0,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
2088,4468,2021-02-01,2021-02-28,6370270,,,,,,,,,,,,,,100000,101500,가정용 전기전자,2,4,27,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2143,0,0,0,0,1,0,0,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
481,4469,2021-02-14,2021-02-28,4969100,,,,,,,,,,,,,,200000,200500,교육 및 복지후생,2,2,14,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,0,0,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
2167,4471,2021-02-02,2021-02-28,2518150,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,2,4,26,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,1,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1750,4472,2021-02-01,2021-02-28,610210,,,,,,,,,,,,,,160000,169900,유통,2,4,27,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,0,1,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1774,4473,2021-02-05,2021-02-28,16000000,10305,3000000.0,2021-02-05,2021-02-07,,58853.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,151500,"건설, 건재 및 부동산",2,3,23,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1774,4473,2021-02-05,2021-02-28,16000000,10305,3000000.0,2021-02-05,2021-02-07,,112790.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,151500,"건설, 건재 및 부동산",2,3,23,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1774,4473,2021-02-05,2021-02-28,16000000,10305,3000000.0,2021-02-05,2021-02-07,,133841.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,151500,"건설, 건재 및 부동산",2,3,23,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1316,4474,2021-01-18,2021-02-16,1500000,,,,,,,,,,,,,,180000,184000,서비스,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
1642,4475,2021-02-19,2021-02-28,6000000,10311,2000000.0,2021-02-26,2021-02-26,,20877.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,151500,"건설, 건재 및 부동산",2,1,9,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,815,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1642,4475,2021-02-19,2021-02-28,6000000,10311,2000000.0,2021-02-26,2021-02-26,,57942.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,151500,"건설, 건재 및 부동산",2,1,9,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,815,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1153,4476,2021-01-08,2021-02-06,500000,,,,,,,,,,,,,,180000,184000,서비스,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1,0,0,0,1,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2161,4477,2021-02-24,2021-02-26,6000000,10315,4000000.0,2021-02-25,2021-02-26,,34230.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,159900,"건설, 건재 및 부동산",2,0,2,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
2161,4477,2021-02-24,2021-02-26,6000000,10315,4000000.0,2021-02-25,2021-02-26,,47942.0,,,,,219.0,"쿠키오븐 Action형 상품 ( CPI, CPA )",37.0,150000,159900,"건설, 건재 및 부동산",2,0,2,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,1,0,0,0,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
2168,4478,2021-02-01,2021-02-28,3000000,10327,1000000.0,2021-02-01,2021-02-28,4000000.0,772084.0,20000.0,20001.0,0.0,0.0,134.0,모비팝,47.0,10000,11500,기초재,2,4,27,Winter,"""[0, 0, 0, 0.33, 0.33, 0, 0.33]""",0.0,0.0,0.0,0.33,0.33,0.0,0.33,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2233,1,0,0,1,1,0,1,0.055555556,0.0,0.0,0.277777778,0.111111111,0.111111111,0.444444444
2168,4478,2021-02-01,2021-02-28,3000000,10318,1000000.0,2021-02-01,2021-02-28,1666667.0,1060890.0,1667.0,1870.0,0.0,0.0,108.0,GDN_이미지형,33.0,10000,11500,기초재,2,4,27,Winter,"""[0, 0, 0, 0.33, 0.33, 0, 0.33]""",0.0,0.0,0.0,0.33,0.33,0.0,0.33,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2233,1,0,0,1,1,0,1,0.055555556,0.0,0.0,0.277777778,0.111111111,0.111111111,0.444444444
2168,4478,2021-02-01,2021-02-28,3000000,10317,1000000.0,2021-02-01,2021-02-28,555556.0,1055975.0,1667.0,6745.0,0.0,0.0,216.0,kakao_톡비즈보드,15.0,10000,11500,기초재,2,4,27,Winter,"""[0, 0, 0, 0.33, 0.33, 0, 0.33]""",0.0,0.0,0.0,0.33,0.33,0.0,0.33,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2233,1,0,0,1,1,0,1,0.055555556,0.0,0.0,0.277777778,0.111111111,0.111111111,0.444444444
2086,4479,2021-02-01,2021-03-02,9281818,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",2,4,29,Winter,"""[0.12, 0, 0, 0.2, 0.39, 0, 0.29]""",0.12,0.0,0.0,0.2,0.39,0.0,0.29,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2141,1,0,0,1,1,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1654,4480,2021-02-01,2021-02-28,49734574,,,,,,,,,,,,,,50000,59900,화장품 및 보건용품,2,4,27,Winter,"""[0, 0, 0, 0, 0.06, 0, 0.94]""",0.0,0.0,0.0,0.0,0.06,0.0,0.94,1.0,2.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1669,1,0,0,0,1,0,0,0.811704835,0.006785411,0.04749788,0.002544529,0.043256997,0.008481764,0.079728584
1304,4481,2021-02-01,2021-02-28,4585853,,,,,,,,,,,,,,170000,179900,"금융, 보험 및 증권",2,4,27,Winter,"""[0, 0, 0, 0, 0.48, 0, 0.52]""",0.0,0.0,0.0,0.0,0.48,0.0,0.52,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,1,0,0,0,1,0,0,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1830,4482,2021-02-01,2021-02-28,1498904,,,,,,,,,,,,,,40000,49900,제약 및 의료,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,1,0,0,0,0,0,0,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
2132,4484,2021-01-28,2021-02-26,3000000,,,,,,,,,,,,,,30000,39900,음료 및 기호식품,1,4,29,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191,1,0,0,0,0,0,1,0.311258278,0.026490066,0.006622517,0.158940397,0.198675497,0.01986755,0.278145695
1931,4486,2021-03-01,2021-03-28,1050000,,,,,,,,,,,,,,130000,132000,가정용품,3,4,27,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,1,0,0,0,0,0,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
2018,4487,2021-03-01,2021-03-07,5970000,,,,,,,,,,,,,,20000,25500,식품,3,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
2170,4488,2021-03-08,2021-03-28,8000000,,,,,,,,,,,,,,100000,102000,가정용 전기전자,3,3,20,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,1,0,0,0,0,0,0,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2171,4489,2021-03-08,2021-03-28,1980000,,,,,,,,,,,,,,130000,132000,가정용품,3,3,20,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,1,0,0,0,0,0,0,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1150,4490,2021-03-08,2021-03-21,1510000,,,,,,,,,,,,,,120000,129900,수송기기,3,2,13,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,1,0,0,0,0,1,1,0.581395349,0.023255814,0.0,0.01744186,0.046511628,0.034883721,0.296511628
1712,4491,2021-03-01,2021-03-31,4000000,,,,,,,,,,,,,,110000,117500,컴퓨터 및 정보통신,3,4,30,Spring,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,1,0,0,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
2172,4492,2021-02-23,2021-03-24,10000000,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",2,4,29,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,1,0,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
2173,4493,2021-02-17,2021-02-28,3000000,10345,3000000.0,2021-02-17,2021-02-28,1775147.0,1338822.0,23076.0,23093.0,0.0,0.0,115.0,TargetingGates_이미지,40.0,20000,25500,식품,2,2,11,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,1,0,0,0,0,1,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
2062,4494,2021-01-30,2021-02-28,1700000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2114,1,1,1,1,1,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
2174,4496,2021-02-10,2021-02-28,23529412,10349,23529412.0,2021-02-10,2021-02-28,1437908.0,1100954.0,2875.0,1147.0,1006535.0,860774.0,1.0,SMR_Clip,10.0,20000,25500,식품,2,3,18,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
2175,4497,2021-02-08,2021-02-21,6363069,,,,,,,,,,,,,,180000,181500,서비스,2,2,13,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0,1,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
